index,site_store,b2b_b2c,channel_id,region,city_level,store_concept,trade_term,area_range,store_type,urbanization,branch_area,address_2,address_3,showroom_area,warehouse_area,start_month,start_year,end_month,end_year,note,customer_id,customer_name
1092,60000114,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,7acf87b1b,customer0
1093,60000115,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,f4cc3efe8,customer0
1094,60000116,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,2e9212915,customer5
1095,60000117,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,6a5c0b5ed,customer0
1096,60000120,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,39062d9b6,customer0
1097,60000121,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,b31e06747,customer554
1098,60000122,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,8a95b5a7f,customer0
1099,60000123,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,1e81be040,customer1925
1100,60000124,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,2c5f8e022,customer0
1101,60000125,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,93731d7dd,customer1532
1102,60000127,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,7c5e9b9de,customer259
1103,60000128,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,89d4171f6,customer0
1104,60000131,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,d70d748ec,customer0
1105,60000134,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,339db67f6,customer1828
1106,60000135,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,2b6d5e877,customer0
1107,60000136,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,97e735aee,customer0
1108,60000137,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,45c14ffaa,customer945
1109,60000138,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,c52ab1e83,customer0
1110,60000140,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,c02fdf096,customer1405
1111,60000141,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,a4441cb0e,customer0
1112,60000142,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,f130ce723,customer0
1113,60000143,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,a9a7f4821,customer1096
1114,60000148,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,8becf05dd,customer860
1115,60000149,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,8c47372b4,customer0
1116,60000150,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,727fa43c3,customer5
1117,60000153,B2B,TGPP,KVMN,Còn lại,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,5ed33df98,customer0
1118,60000155,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,612004c9c,customer1614
1119,60000156,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,93464a5fa,customer0
1120,60000159,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,b0d7eeba4,customer1340
1121,60000161,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,18cfcf8f9,customer1926
1122,60000162,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,c0ebcb3ae,customer0
1123,60000163,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,f445a19c7,customer0
1124,60000164,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,6e5799087,customer1260
1125,60000165,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,9f6661058,customer0
1126,60000167,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,b87672753,customer1005
1127,60000170,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,4c2313e27,customer1024
1128,60000171,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,7c0e69d7c,customer0
1129,60000172,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,c7fc80d7b,customer0
1130,60000174,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,ffea29bef,customer0
1131,60000175,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,7a2572f1b,customer23
1132,60000177,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,75f663b53,customer415
1133,60000178,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,22ac477e0,customer1782
1134,60000179,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,72ffa03b2,customer670
1135,60000180,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,0a5f24c2c,customer669
1136,60000182,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,72ef4de3b,customer0
1137,60000184,B2B,TGPP,KVMN,Còn lại,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,b1699b78a,customer1995
1138,60000186,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,8dc2e17ce,customer0
1139,60000189,B2B,TGPP,KVMN,Còn lại,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,829eafa01,customer0
1140,60000191,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,26831c0a1,customer408
1141,60000192,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,37136f039,customer0
1142,60000193,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,0fa3b7607,customer0
1143,60000194,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,fd80aaef8,customer0
1144,60000195,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,97a8e2556,customer5
1145,60000197,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,bad3e7f88,customer694
1146,60000200,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,c45932b59,customer0
1147,60000204,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,2bfed6ab9,customer1290
1148,60000205,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,6ff308811,customer0
1149,60000206,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,fda1aa5c9,customer5
1150,60000207,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,3a3a75c06,customer0
1151,60000208,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,7841cd701,customer5
1152,60000209,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,ca993188f,customer320
1153,60000210,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,7138c6d4f,customer1023
1154,60000211,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,bd48808ab,customer1020
1155,60000213,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,6ae9a3112,customer0
1156,60000214,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,2c1a14ef9,customer0
1157,60000215,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,a9a262f13,customer1611
1158,60000216,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,5530fe175,customer1506
1159,60000217,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,bf7461fe9,customer936
1160,60000218,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,fd9ced5c8,customer0
1161,60000220,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,3ed11f8b0,customer0
1162,60000223,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,7,2021,,f1a2a4218,customer1152
1163,60000228,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,d3e39cc08,customer0
1164,60000229,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,da7f06339,customer0
1165,60000230,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,7e2d49149,customer0
1166,60000231,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,530e1eaa6,customer1505
1167,60000232,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,06496fa08,customer0
1168,60000233,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,40f7ec5a3,customer5
1169,60000234,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,957a36aef,customer0
1170,60000235,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,b1b492c49,customer0
1171,60000236,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,c23b55df5,customer5
1172,60000237,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,b5e9b0f05,customer0
1173,60000238,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,b37c7b76f,customer5
1174,60000239,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,d91cfb082,customer0
1175,60000240,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,da8dafb77,customer1134
1176,60000241,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,9c66e6c06,customer0
1177,60000242,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,81477d07f,customer0
1178,60000243,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,0a213992f,customer0
1179,60000244,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,10,2010,Closed,Closed,,15b09f41d,customer1169
1180,60000245,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,0f773108e,customer795
1181,60000247,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,bee968241,customer0
1182,60000249,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,930525b80,customer0
1183,60000250,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,dd82ffe84,customer0
1184,60000252,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,9,2010,Closed,Closed,,f7ff1380f,customer973
1185,60000253,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,de35a6106,customer82
1186,60000255,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,7,2021,,03f7d76ab,customer1352
1187,60000258,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,c4de3cb9e,customer0
1188,60000261,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,99d367e8c,customer0
1189,60000264,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,bdd998bbc,customer0
1190,60000265,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,e32012ca2,customer0
1191,60000266,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,2883e4002,customer0
1192,60000267,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,872e8a210,customer1546
1193,60000268,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,0e6ddeb16,customer679
1194,60000269,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,2de3e1721,customer0
1195,60000270,B2B,TGPP,KVMN,Còn lại,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,daf4e05ff,customer247
1196,60000271,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,e567123d7,customer0
1197,60000272,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,1519b960e,customer0
1198,60000274,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,deb190422,customer0
1199,60000275,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,fcb0d32a2,customer0
1200,60000279,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,3bdb953cf,customer672
1201,60000281,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,f9c30ec27,customer0
1202,60000282,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,b1a277a50,customer0
1203,60000285,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,c910f1cd2,customer1574
1204,60000286,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,d3c0fc80b,customer567
1205,60000287,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,85292e044,customer5
1206,60000288,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,ccf3b56ec,customer0
1207,60000289,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,3c77add40,customer0
1208,60000292,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,393b9fda4,customer1645
1209,60000294,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,365b78d5c,customer0
1210,60000296,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,c33832e79,customer5
1211,60000297,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,5ca25754c,customer5
1212,60000298,B2B,TGPP,KVMN,Còn lại,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,6da57bc45,customer691
1213,60000302,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,554f43569,customer0
1214,60000303,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,314317f5f,customer5
1215,60000304,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,49be795bd,customer0
1216,60000305,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,806386acb,customer5
1217,60000306,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,f6ffa9013,customer0
1218,60000307,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,ca70e486a,customer5
1219,60000308,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,27d3adda8,customer5
1220,60000309,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,fb5dfd664,customer0
1221,60000311,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,336ad3b5a,customer0
1222,60000313,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,d2360b624,customer5
1223,60000314,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,d1df3b46a,customer5
1224,60000315,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,d5f7586f3,customer0
1225,60000316,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,478ee954a,customer0
1226,60000317,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,2da8ce7bf,customer0
1227,60000318,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,7,2021,,39c9c224a,customer1047
1228,60000320,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,21d9bc80a,customer0
1229,60000321,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,bb4091a7d,customer5
1230,60000322,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,799da7239,customer5
1231,60000324,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,829f05204,customer0
1232,60000325,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,11,2010,Closed,Closed,,600721a21,customer5
